Comment ID,Tracking Number,Country,State or Province,Document Subtype,Received Date,Comment,URL
CDC-2026-0199-0621,mmf-aqur-5t1y,,,,2026-03-06T05:00:00Z,"Covid policies must be reviewed for efficacy and appropriateness. Covid vaccine mandates and coercion were implemented widely between 2020 and 2024, to the detriment of many citizens who lost their livlihoods and were otherwise negatively impacted in enormous ways, even though the vaccines turned out to be neither safe nor effective. Furthermore, doctors who attempted to help their patients with nutrition, lifestyle, holistic and off-label approaches were punished and villified, even though in many cases their approaches were much more effective than the so-called &quot;vaccine&quot;. All of this is widely documented so I am not attaching the evidence here. The covid protocol was a travesty and a blight on American history and must be addressed. The idea that vaccines can be mandated is a total violation of ethical principal of bodily autonomy, natural rights, civil rights, the US Constitution, and the UN Declaration on Human Rights. Vaccine mandate is rape and totalitarian and must be prevented in the future. ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0621
CDC-2026-0199-0622,mmf-at04-dduo,,,,2026-03-06T05:00:00Z,"I had the Moderna Covid shots in August and September of 2021. I started having non-epileptic seizures ten days after the second shot. After numerous specialists, hospital stays, imaging studies, EEGs, blood tests, and a tilt table test, I was diagnosed with Functional Neurological Disorder. I&#39;m restricted from driving or working, as I have, on average, forty non-epileptic seizures every single day. I have stroke-like symptoms, memory loss, tremors, muscular dystonia in both hands, neuropathy in both legs (from hips to ankles, requiring assistance from a cane to steady my balance, chronic migraines, constant vision changes, floaters in my vision, Fibromyalgia, atrial flutter, and many more symptoms. None of these symptoms were present prior to the shots. <br/><br/>There needs to be much more research on mRna shots before they are widely used. ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0622
CDC-2026-0199-0623,mmf-avqi-wae4,,,,2026-03-06T05:00:00Z,"All vaccinations need to be stopped now, as any dubious substances injected into the human body (too often without informed consent!!!!!!) bypass the body&#39;s powerful and natural defence mechanism.<br/><br/>So if these substances were put into a capsule or pill and taken orally (with informed consent,) then the body would deal with the contents naturally and if their body&#39;s de-tox mechanisms work well, then there would be much less harm caused.<br/><br/>The roll out of the C19 vaccinations, coupled with so much media hype etc. etc. etc. ad nauseum were crimes against humanity.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0623
CDC-2026-0199-0624,mme-8lxo-ddj9,,,,2026-03-05T05:00:00Z,"I am board certified in family medicine and have been in practice for nearly fifty years. I provided care for patients who were ill with covid and those who had adverse effects from the &quot;covid 19 vaccine&quot; when it was offered to the public.<br/><br/>I had good results following Dr. Kory&#39;s treatment plan in my out patient practice. The only deaths involved in my patients were secondary to the hospital protocols that were used. <br/><br/>Before the &quot;covid-19 vaccines&quot; arrived I noted that they changed the definition of what a vaccine is so they could call it that. Rather deceptive as they don&#39;t work the same as vaccines do. It is more properly described as gene altering biological therapy. I went to the sites that described how these so called &quot;vaccines&quot; were supposed to work in the body and my first thought was that they were going to cause an increase in auto-immune disorders and cancer. Then scientists around the world began to identify other ingredients associated with the contents of the &quot;vaccines&quot;, graphene, hydrogel and even pictures of self-assembling nanotech. Blood clots identified by morticians were very atypical when examined.<br/><br/>In my practice, after the roll out of the &quot;vaccines&quot;, I had three patients with non-Hodgkin&#39;s Lymphoma, who had been very stable for years, have their tumors grow out of control and all three passed. I also had two-three women show up with ovarian cancer, and others with heart attacks, strokes and flare ups of their auto-immune disorders. I had patients who told me about members of their family that developed myocarditis in young adults. Many developed fatigue.<br/><br/>Proper informed consent was not followed as many of the pages of the consent forms were blank. Personal liberty rights were violated. Proper safety studies were never properly performed and what studies I did see showed that the animals died. This appears to be a grand experiment on an unsuspecting population.<br/><br/>There is a lot to be said on this topic. Personally I do not see any use for them to be on the market in any form and all should be recalled. They have been associated with much harm and death. VAERS alone shows this and it reflects only 1% of the world wide damage that was done to many. Children and pregnant women should never have been allowed to receive these as the risk was too great, and besides there was no proof that children were at much risk in the first place. This technology should not be used in any form without much more study and research and I would suspect it would be of very limited use. Dr. Malone, MD could probably provide some hint as to where it might be appropriately studied.<br/><br/>I could go on, but it is my opinion that these should never have been offered and should certainly be removed from the market.<br/>Jack Hinkle, DO",https://api.regulations.gov/v4/comments/CDC-2026-0199-0624
CDC-2026-0199-0625,mmf-awz5-y78z,,,,2026-03-06T05:00:00Z,"STOP/END ALL COVID INJECTIONS - Neither mRNA nor non-mRNA shots are safe and effective. Based on the clinical trials (1,223 dead + millions worldwide dead or disabled since the release of the Covid shots including over 2 dozen in my circle alone), the LNP mRNA platform should have never received EUA approval. It can never be safe and effective when the production and distribution in the body cannot be controlled, as well as issues w/plasmid DNA contamination, presence of the SV40 promoter, IgG4 class switch, etc. creating havoc and resulting in a massive increase of medical diagnoses (cardiovascular, neurological, kidney, cancers, autoimmune, etc.). The non-mRNA injection is no better with IgG4 higher than the other Covid shots and IgG4 class switch issues.<br/><br/>COVID INJECTIONS ARE UNNECESSARY WHEN BOTH PREVENTION AND CURES EXIST in HCQ, IVM, Zinc, Vit. D, Vit. C, Quercetin, etc. Health care facilities following government protocols killed more people than Covid, including inappropriate use of Remdesivir, ventilators, CNS depressants, etc. and the suppression of treatment of bacterial pneumonias with life-saving antibiotics and steroids. Dr. Fauci knew in 2005 HCQ was a cure for SARS COV related illness, and Dr. Morens &amp; Dr. Fauci knew in 2008 that bacterial pneumonia is a predominant cause of death in pandemic influenza.<br/><br/>Start educating the other half of society on the simple and inexpensive cures that were known all along and suppressed in order to push through &quot;solutions&quot; via EUA that had previously failed and/or would fail the standard clinical testing process.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0625
CDC-2026-0199-0626,mmf-axkc-3pzx,,,,2026-03-06T05:00:00Z,Please recall this Covid vaccination requirement.  The evidence is becoming increasingly clearer that the Covid vaccine is unsafe.,https://api.regulations.gov/v4/comments/CDC-2026-0199-0626
CDC-2026-0199-0627,mmf-ay65-0l9g,,,,2026-03-06T05:00:00Z,"VAERS is estimated to only contain about 1% of vaccine injuries. Facebook, Twitter, Youtube, and Google censored posts about vaccine injuries. Yet, with all of this lack of information, there is still a mountain of information showing that the Covid vaccines are not safe and are not effective. Information from Edward Dowd shows how injuries and death spiked from the shots, not the virus. It is unbelievable that vaccine makers continue to thrive at the expense of human life. Americans are being denied the research that PROVES that these shots are safe while we can see ourselves that they are not. Personally, I know a guy who was paralyzed from his covid vaccine. I am friends with a girl who lost her aunt to the vaccine. The information on the danger of the vaccine is there if only you cared enough to obtain it. <br/><br/>It is unbelievable that this product remains on the market. It is time to stop it. Please pull the covid shot and all other mRNA drugs. ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0627
CDC-2026-0199-0628,mmf-azuz-zf4k,,,,2026-03-06T05:00:00Z,"My sister suffered a heart attack within 30 days of receiving the 2-shot vaccine. Since then, she has needed several cardiac stents for clotted vessels, and gets Covid several times every year.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0628
CDC-2026-0199-0629,mmf-b0eg-jtje,,,,2026-03-06T05:00:00Z,"Thank you CDC and ACIP for giving a voice to the vaccine injured. It&#39;s way past time that the gaslighting stops and the vaccine injured are heard! Vaccine injuries are real, they are not one in a million and the safe and effective mantra needs to be stopped. Make manufactures liable again!!",https://api.regulations.gov/v4/comments/CDC-2026-0199-0629
CDC-2026-0199-0630,mme-8msp-ths1,,,,2026-03-05T05:00:00Z,"Vaccine injuries are real and all you have to do is go to the React19 website to read about the experiences of real people or review claims made to the National Vaccine Injury Compensation Program or talk/listen to experts, or read one of the huge number of vaccine related books to prove it to yourself.  Yet, despite this massive amount of information, there is the continual need to rehash, bicker and or ignore/minimize the obvious while people continue to suffer the horrific effects of ill conceived or poorly tested vaccines. How many deaths, injuries and ruined/permanently altered lives does it take to move beyond endless squabbling and big Pharma profits/incentives in order to work together for the good of humanity?  ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0630
CDC-2026-0199-0631,mme-8no1-y18y,,,,2026-03-05T05:00:00Z,"When it comes to vaccines, we find ourselves in a never ending argument about the safety of vaccines in general or of the Covid 19 vaccine in particular.<br/>However, just by looking at the ingredients in vaccines, it becomes obvious that they cannot be safe. Somehow during this argument, the ingredients are rarely mentioned, which does not make sense. The safety argument needs to be framed based on the ingredients and the toxicity of each particular ingredient. If you take traditional vaccines like the Hep B vaccine, it contains mercury, a neuro-toxin, formaldehyde, a carcinogen, etc. Some time ago someone argued that yes there is mercury but in minute amounts, implying it is ok. So I went to the EPA website and found the maximum quantity of mercury allowed in safe drinking water. The amount in the vaccine was a few hundred time bigger than the maximum amount of mercury allowed in drinking water. So it should not be difficult to prove logically that generic vaccines cannot be safe. Simply list the ingredients and their quantities, obtain a toxicology report for each ingredient and show without any doubt that it is impossible for these vaccines to be safe. The side effects of most of these ingredients are also known and it should be easy to relate them to the extensive list of potential side effects in the vaccine insert. If the new ACIP panel is serious about understanding and communicating to the public about the safety issues with vaccines, this is the only logical way to do it. You can show that Vaccine A has these ingredients and this is the toxicology report of each ingredient and therefore it cannot be safe. Some vaccine proponents will argue that these ingredients are in very small quantities or that Mercury has been phased out of most vaccines, except the small quantities are still very toxic and aluminum salts, which is also a neuro-toxin, has replaced mercury. There is no valid reason to allow this &quot;vaccine safety&quot; argument to continue, unless the CDC does not want to get to the truth. Putting these toxic ingredients into babies should be considered &quot;Child Abuse&quot;.<span style='padding-left: 30px'></span>",https://api.regulations.gov/v4/comments/CDC-2026-0199-0631
CDC-2026-0199-0632,mmf-b276-0pwp,,,,2026-03-06T05:00:00Z,"Some years ago I was diagnosed with AFFIB , Heart ..  Recently, on  my last visit to the doctor, through heart rate tests,  I had the two COVID Shots, for the record. So, as millions on heart medicine.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0632
CDC-2026-0199-0633,mmf-b3ap-k2jh,,,,2026-03-06T05:00:00Z,"Thank you for looking into this topic, as I have seen many people hurt by taking the covid vax.  One gal had hair falling out and had frequent and heavier mentrual flows.  Another, senior, was doing great, totally independent at 81 years of age.  After the vax, she&#39;s been going downhill w/ demetia, memory loss, confusion, and vaginal bleeding.  She&#39;s now dependent on a caregiver as her brain just isn&#39;t what it used to be.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0633
CDC-2026-0199-0634,mmf-b4x5-ttg6,,,,2026-03-06T05:00:00Z,I have lost my sense of taste and smell after receiving the two original covid vaccines by Moderna .,https://api.regulations.gov/v4/comments/CDC-2026-0199-0634
CDC-2026-0199-0635,mmf-b5c9-88tj,,,,2026-03-06T05:00:00Z,"My name is Ren&eacute; B. I am writing in response to Docket No. CDC-2026-0199.<br/><br/>I am a person living with vaccine injury. I urge the Advisory Committee on Immunization Practices to consider patient perspectives and real-world experiences in its deliberations. Please consider how policies on vaccine recommendation guidelines, post-adverse event care, and research priorities affect real people every day. My life is not misinformation. I have been suffering for years now, spending my family&rsquo;s home equity on my medical expenses. It&rsquo;s been a big struggle. Please help. ",https://api.regulations.gov/v4/comments/CDC-2026-0199-0635
CDC-2026-0199-0636,mmf-b7ce-8gzt,,,,2026-03-06T05:00:00Z,I have a personal story &amp; friends that were injured within 24 hours after vaccination. I had myocarditis. A friend had a stroke. Another friend went to ER to have his heart&rsquo;s electrical rhythm reset. Another died. Not sure what his cause of death was listed as. 1 nurse told me she had myocarditis. Another nurse told me she got Bells Palsy.,https://api.regulations.gov/v4/comments/CDC-2026-0199-0636
CDC-2026-0199-0637,mmf-b7tc-54gt,,,,2026-03-06T05:00:00Z,"<br/>I am Amanda Miller, RN BSN CPN writing in regards to Docket CDC-2026-1099.<br/>As a Certified Pediatric Nurse, my primary responsibility is the safety and well-being of children. Vaccination remains one of the most effective tools we have to protect pediatric patients from serious illness, hospitalization, disability, and death. In my clinical experience, routine immunizations are a critical component of preventive care and a cornerstone of modern public health.<br/><br/>Because children rely on adults, clinicians, and policymakers to safeguard their health, it is essential that access to recommended vaccines remains broad, equitable, and guided by strong scientific evidence. I strongly oppose efforts that would unnecessarily limit access to vaccines or weaken existing vaccine recommendations for the general public. Reducing access or narrowing recommendations risks increasing preventable disease, particularly among vulnerable children who depend on community immunity and timely immunization to stay healthy.<br/><br/>At the same time, maintaining public trust in vaccines requires transparency and robust safety monitoring. While vaccine injuries are rare, they can occur. Programs such as the Vaccine Adverse Event Reporting System (VAERS) and the National Vaccine Injury Compensation Program (NVICP) are vital components of the vaccine safety infrastructure. These systems allow clinicians and patients to report adverse events, support ongoing safety surveillance, and provide a pathway for individuals who believe they have experienced vaccine-related harm to seek review and compensation.<br/><br/>Protecting public health means holding two truths at once: vaccines save lives and are overwhelmingly safe, and the small number of individuals who experience adverse events deserve to be heard, studied, and supported. Strengthening reporting systems, improving clinician education on adverse event reporting, and ensuring fair access to compensation programs are essential to maintaining confidence in vaccination programs.<br/><br/>I encourage the Advisory Committee on Immunization Practices (ACIP) to continue using transparent, evidence-based methodologies when evaluating vaccine data and making recommendations. Pediatric patients benefit most when vaccine guidance is clear, consistent, and grounded in rigorous scientific review.<br/><br/>Children deserve the strongest protection we can provide. Preserving broad access to recommended vaccines, maintaining rigorous safety monitoring, and supporting those who experience rare adverse outcomes together form the foundation of a trustworthy and effective immunization program.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0637
CDC-2026-0199-0638,mmf-b9uc-4iif,,,,2026-03-06T05:00:00Z,"Thank you for the opportunity to share stories about the Covid-19 vaccine. Although I never took the vaccine and never will (I also never locked down), I have prayed my guts out for the injuries &amp; deaths - yes, deaths - due to these SHOTS. <br/><br/>My prayer now is for justice and accountability for all those responsible for the injuries/deaths caused by mis/mal-information regarding the SHOTS which were never scientifically tested and/or produced. <br/><br/>May God finally have the true word in this horrific plandemic.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0638
CDC-2026-0199-0639,mme-8o53-7p38,,,,2026-03-05T05:00:00Z,"I am writing to make the committee aware of a recent survey:<br/>Health Freedom Defense Fund and Brownstone Institute initiated such a poll to find out. This Feb. 26-27 poll, conducted by Zogby Strategies, has documented remarkable supermajorities in favor of medical and health freedom, with numbers on objective questions exceeding 80%.<br/><br/>Polled were 1,000 registered voters with 93.6% definitely or very likely to vote. The party breakdown is 37% Republican, 36% Democrat, 27% Independent. Party breakdown shows broad support. The margin of error for overall results is +/- 3.2 percentage points.<br/>Strongest areas of agreement (broad majority support):<br/><br/>Right to refuse medical treatment generally: 87.9% agree (58.8% strongly).<br/>Right to make one&rsquo;s own medical choices as a basic human right protected by law: 87.2% agree (59.5% strongly).<br/>Doctors should discuss vaccine concerns openly without fear of medical board backlash: 88.1% agree (64.5% strongly &mdash; one of the highest &ldquo;strongly agree&rdquo; levels in the survey).<br/>Health insurance should cover chosen treatments, including holistic/alternative options: 76.1% agree (43.6% strongly).<br/>Right to refuse vaccines for adults: 80.4% agree (50.5% strongly).<br/>Personal medical/vaccine decisions should never lead to employment denial: 70.6% agree (47.3% strongly).<br/>Parents&rsquo; right to refuse vaccines for children/dependents: 65.7% agree &mdash; still a clear majority, but softer than adult refusal (37.4% strongly agree vs. 50.5% for adults).<br/>On matters of school vaccine mandates, results show majorities:<br/><br/>Parents should be able to opt children out of school vaccine mandates: 54.5% agree (31.0% strongly). Among parents with children under 17, the agreement was 66.7%, with 42.8% strongly agreeing. To put this staggering result in context, other polls in recent years have concluded that more than 70% of the public supports school vaccine mandates.<br/>College students should not have been expelled for refusing the COVID-19 vaccine: 65.4% agree (44.4% strongly).<br/>On matters related to the COVID-19 era, the poll documents a strong majority opposed measures in retrospect:<br/><br/>COVID-19 lockdowns/restrictions caused excessive damage to American society: 61.9% agree (35.0% strongly) vs. 32.0% disagree.<br/>On other matters related to medical freedom:<br/><br/>Childhood vaccine schedule expansion likely contributed to the rise in chronic diseases (among other factors): 48.3% agree vs. 38.2% disagree + 13.6% undecided &mdash; essentially split, but less than a decade ago, a strong majority said the vaccine schedule is safe, as noted in a Pew Research poll.<br/>The U.S. Department of Health and Human Services&rsquo; decision to conduct additional vaccine safety research is justified: 68.6% agree vs. ~21% disagree + 10% undecided.<br/>Investigating the effects of thimerosal (a mercury-based compound), aluminum, polysorbate-80, polyethylene glycol and formaldehyde used in everyday medical products; 77.8% support, 47.8% strongly. (This question concerns the ingredients in vaccines without mentioning the word vaccines, yielding even stronger support.)<br/>Overall, the poll shows very strong support (80&ndash;88%) for adult medical autonomy, the right to refuse treatment/vaccines as adults, freedom of medical speech for doctors and protection from employment discrimination based on medical choices.<br/><br/>Majority support remains when the question involves children (school mandates 54-66%, parental refusal for dependents 66%). More noteworthy, however, these results illustrate erosion in public support for school vaccine mandates since 2019, as also seen in other surveys.<br/><br/>Retrospective judgment on COVID-19 policies leans toward viewing them as excessively damaging. Trust in figures like Dr. Anthony Fauci and associated public health directives remains low (around 28-35%), with majorities believing guidance prioritized other interests or enabled excessive restrictions.<br/><br/>There is also broad approval for more vaccine safety research. The results reflect an electorate (especially among likely 2028 voters) that is protective of individual medical decision-making rights.<br/><br/>Finally, the poll results demonstrate that Americans will vote for candidates who protect their rights and freedoms, insist on transparency, and hold experts, pharmaceutical, and chemical companies accountable for their actions.<br/><br/>The lessons of this poll are palpable. If people are asked straightforward questions that impact their own health and medical wishes, and those of their families, they clearly come down on the side of freedom, transparency, honesty, and choice. This should not be surprising because these are core American values on which people are more united than divided.<br/><br/>",https://api.regulations.gov/v4/comments/CDC-2026-0199-0639
CDC-2026-0199-0640,mme-8t5z-hrsf,,,,2026-03-05T05:00:00Z,"If Big pharma cannot be held liable for injuries and deaths, than the product shouldn&#39;t be allowed. Especially these Covid Vax&#39;s people where being coerced into getting them or loss your right to work, travel and even shop for food. Not one was held responsible. This was Treason and should never ever happen again.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0640
CDC-2026-0199-0641,mme-8uql-dmj1,,,,2026-03-05T05:00:00Z,"<br/><br/>A Moral and Lawful Action That is Long Overdue<br/><br/>In addition to providing appropriate care to the injured, there is another moral and lawful obligation that HHS, the FDA, CDC, NIH and ACIP have to the American people - &lsquo;to make sure COVID-19 mRNA vaccine injuries don&rsquo;t happen to anyone else.&rsquo;<br/><br/>Requesting that the COVID-19 mRNA vaccine injections be taken off the market. In addition, to provide appropriate care &amp; compensation to those who have been injured by the COVID-19 mRNA injections &amp; to provide recommendations to the CDC - a moral (and lawdful) actin that is long overdue.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0641
CDC-2026-0199-0642,mme-8xr4-8fey,,,,2026-03-05T05:00:00Z,I am a retired special education teacher who witnessed the explosion of children with disabilities and chronic health problems starting in the 1990s corresponding to the increase in CDC-recommended vaccines due to the 1886 Vaccine Act Which allowed total immunity to drug companies for vaccine injuries and deaths. <br/><br/>mRNA vaccines are even worse than &quot;conventional&quot; vaccines.  Millions of people around the world have been injured or killed by the &quot;covid&quot; mRNA vaccine while drug companies hae profited from selling the injections and causing more business for the medical community.  <br/><br/>I urge you to take these kill shots off the market.  ,https://api.regulations.gov/v4/comments/CDC-2026-0199-0642
CDC-2026-0199-0643,mmd-dtia-d6cj,,,,2026-03-05T05:00:00Z,"My biggest regret in life was believing that these shots were save and effective. After the shot in April 2021, my life has been a terrifying nightmare. The stress and the anxiety has been compounded by no acknowledgment, no guidance to doctors, and no idea about what is going on inside my body. I feel how we&rsquo;ve been treated is abusive. We have no closure because we don&rsquo;t &ldquo;exist.&rdquo; Around 2023 the FDA took an eye drop off the market for injuring under 100 people. That&rsquo;s when I realized that we are silenced because of the wealthy investment in the mRNA technology. After the shot, I felt like electricity was going through my brain, my whole body was shaking, I couldn&rsquo;t string a sentence together, I started losing vision, loud tinnitus, faces were  asymmetrical when looking at my family, left eye pain, seeing images emerging from my left eye peripheral vision, tingling in my hands, feels like bees buzzing underneath my skin on my legs, loss of balance, loss of depth perception, I stopped sweating but on two occasions with no exertion I would sweat profusely with it rolling down my face. Shelepping from doctor to doctor with no diagnostic tests available has been absolutely demoralizing. The censorship during the worst times when we were all desparately looking for answers was the height of cruelty. The censorship and threat of credentialed scientists and doctors who were speaking out about their discoveries from research done in their labs worldwide showed the depth of the corruption. No diagnostic tests have been made available. This has all been soul destroying. Thank you for at least acknowledging us, I have some idea what you are up against.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0643
CDC-2026-0199-0644,mmd-hs3t-tyeo,,,,2026-03-05T05:00:00Z,"My name is Kimberly E. I am writing in response to Docket No. CDC-2026-0199.<br/><br/>I am a person living with vaccine injury. I urge the Advisory Committee on Immunization Practices to consider patient perspectives and real-world experiences in its deliberations. Our presence here reflects lived suffering, unmet needs, and the importance of inclusive dialogue. We do exist. Please consider how policies on vaccine recommendation guidelines, post-adverse event care, and research priorities affect real people every day.  I am submitting this comment in support of the petition to add COVID-19 vaccines to the Vaccine Injury Table under the National Vaccine Injury Compensation Program.<br/><br/>I received a COVID-19 vaccine in 2021 and experienced a severe and prolonged adverse reaction. Shortly after vaccination, I developed a widespread rash that spread across my body along with significant breathing difficulties. My condition required multiple hospitalizations. Over the course of several months, I was hospitalized three times.  My allergist stated that, &quot;God&#39;s not finished with&quot; me as the only explanation he has as to why I&#39;m still alive. <br/><br/>During my final hospitalization, I spent a week receiving intensive treatment that included nearly 400 mg of intravenous steroids, blood thinners, allergy medications, and breathing treatments every four hours. I was unable to work from April 2021 through August 2021 due to the severity of my symptoms.  I came home on a medication regimen so complicated my husband had to create a spreadsheet to check off the medications.  <br/><br/>Even after the acute phase, the long-term effects have continued to affect my health. I have required repeated courses of steroids,  at higher doses and for longer than typically prescribed. These medications have resulted in additional complications, including the development of cataracts that now require surgical removal.  I was also put on two different biologics to try and suppress my immune response, but both caused significant side effects so they were discontinued.  <br/><br/>Since the vaccine, I have experienced neurological and physical symptoms including weakness in my legs, numbness in my hands and feet, brain fog, and difficulty remembering basic information, severe, random reactions that result in hives and breathing issues.  Though these symptoms have improved some, they still negatively impact my life.  I also developed numerous new allergies, and existing allergies became significantly more severe. I continue to experience breathing problems and must keep a nebulizer available both at home and at work, and epi-pens with me at all times.<br/><br/>These health challenges have had a profound impact on my life and career. I had planned to complete a 30-year career in education and then transition into higher education as a second career. Because of the ongoing health issues caused by this reaction, I now worry about whether I will even be able to reach 25 years of service next year.<br/><br/>I filed a claim with the Countermeasures Injury Compensation Program (CICP) and have been waiting for years for my case to be reviewed. My case only moved into medical review after I contacted the office of Senator Tim Scott for assistance. The current system is extremely slow and lacks transparency for individuals who have experienced serious adverse reactions.<br/><br/>Adding COVID-19 vaccines to the Vaccine Injury Table under the National Vaccine Injury Compensation Program would provide a more transparent, accessible, and fair process for individuals who have experienced rare but serious vaccine injuries.<br/><br/>Supporting those who have been harmed by rare adverse reactions is an important part of maintaining public trust in vaccination programs. I strongly support the petition to add COVID-19 vaccines to the Vaccine Injury Table.<br/><br/>Thank you for considering my comment.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0644
CDC-2026-0199-0645,mmd-xoid-iz7l,,,,2026-03-05T05:00:00Z,"I am writing from the Netherlands. A brother of a friend of mine became immediately paralyzed over his whole body after receiving the first covid vaccine. He is still struggling to regain his former health. He had no comorbidities, was a healthy man.<br/>A woman who was lovers with an old friend of mine suffered for several years with incredible pain all over her body after receiving several covid shots. She had so much pain that she decided to get euthanized. The loss for her partner was immensely painful and still is.<br/>Several friends of mine who were previously healthy, people around their fifties and sixties had a remission of illnesses they had overcome long before they received the covid shot. One person got an unexplainable tumor on top of his head, another friend has remission of asthma, she gets also cancer spots here and there on her body. yet another friend has intestinal cancer. She was a very healthy person before. Since the introduction of the covid shots here in the Netherlands, we have excess death rate, more people die then according to the normal death rate. The government and the Dutch version of the CDC has &#39;nicely&#39; cleaned out that difference by changing the parameters, so it looks now we do not have excess deaths at all. More and more people are luckily waking up to the fact that something very bad has been done to the people. However, like anywhere else, many people still believe that these shots work to help us. Some people say:&quot; yeah I did not have covid before I got the shot, but because of the shot I did not get that sick from covid. If I had not had the shot, I would probably have been a lot sicker.... Unbelievable. I have heard left and right that people, often young people have died suddenly who were preciously healthy, they were not people closely related to me, but I read it in the papers, even though the cause of death was not mentioned, my gut told me the death is due to covid.<br/>I hope this short commentary will help to move the whole story in the right direction, the direction of truth, real good medical practice and safe and good medicin. Greetings from Amsterdam, Roelie van Os<br/>",https://api.regulations.gov/v4/comments/CDC-2026-0199-0645
CDC-2026-0199-0646,mmd-xwr6-d6cj,,,,2026-03-05T05:00:00Z,"As a NZ resident I was appalled that our Govt. simply followed the CDC advice that: &quot;mRNA jabs are safe and effective&quot; etc. that MSM here and elsewhere took up w/o question because it was in their financial interests so to do.  There was no proper clinical trialing of an experimental gene therapy, much less proper pharmacovigilance and an egregiously bad, but very successful, program to ignore VAERS spikes in ACM etc. other adverse events and simultaneously gas lighting the critical (and mostly very credible) thinkers that dared to voice their medical and other concerns (backed up by credible citations re the science (evidence) mass psychosis, psy ops etc.   <br/><br/>This should never be allowed to happen again and Big Pharma and other vested interests (politicians, journalists, MSM, medical practitioners etc.) who benefit directly or indirectly should never be allowed to control the narratives in the various ways that they all have.  So a robust regulatory framework free from conflicts of interest and with very strong compliance protocols is essential.   <br/>kind regards<br/>Boud Hammelburg<br/>",https://api.regulations.gov/v4/comments/CDC-2026-0199-0646
CDC-2026-0199-0647,mmd-yjks-qkkc,,,,2026-03-05T05:00:00Z,"I have one friend, Jeffery Winkler, who was like a brother to me for several years when we were teenagers, who &quot;died suddenly&quot; in his early fifties with uncontrollable blood problems in October, 2021.  I know that he received the COVID shot, though I do not know how many doses he received.  I am not aware if his death was reported to VAERS or anywhere else.<br/><br/>A crew member in his early twenties who was part of a landscaping project team I was involved in hiring in Costa Rica died within a few weeks of receiving a COVID shot in early 2022.  I don&#39;t know if it was ever reported.<br/><br/>One of my brothers, 5 years younger than me, who I know has received at least two COVID shots and possibly more, became a completely different person, demonstrating extreme paranoia and delusional thinking.  I am not aware of this being treated nor if it it was reported.<br/><br/>One of my brothers, 10 years older than me, who I know has received at least two COVID shots and possibly more, developed an &quot;unexplainable by his doctors&quot; case of neuropathy in his hands.  He told me that it finally resolved and I am not aware if it was reported.",https://api.regulations.gov/v4/comments/CDC-2026-0199-0647
CDC-2026-0199-0648,mmd-z18f-0ch8,,,,2026-03-05T05:00:00Z,Can the geo-engineering spraying the sky&rsquo;s with toxins please stop?????,https://api.regulations.gov/v4/comments/CDC-2026-0199-0648
CDC-2026-0199-0649,mmd-z4om-j6qd,,,,2026-03-05T05:00:00Z,"I was one of the lucky ones, I refused the Covid vaxx. However,after getting the vaxx, this is what u to my family and friends; Sudden onset serious prostate cancer requiring immediate lazer surgery to the tune of $125,000 per procedure..5 of them were required. Two friend had sudden deep cancers, one had two strokes with permanent short term memory loss, another had two heart attacks, another had cancerous tumors appear, another had sudden onset pancreatic cancer, another has a brain tumor,another has tumors, the newspaper&rsquo;s within 6 months to one year were filled with obituaries of people in their seventies.<br/>To demand mandatory compliance for paper thin masks and force people by bullying them into losing their jobs if they refused the vaxx, closing churches while bars remained open was pure evil. Fauci must be help accountable for his crimes against humanity.<br/>We must never forget what one group can do to destroy lives. Hitler was allowed to do it, and so was Fauci",https://api.regulations.gov/v4/comments/CDC-2026-0199-0649
CDC-2026-0199-0650,mmd-z6vb-8qvx,,,,2026-03-05T05:00:00Z,"My name is Jessica Tweedy. I am writing in response to Docket No. CDC-2026-0199.<br/><br/>I am a nurse practitioner who has been living with vaccine injury for over 4 years. I urge the Advisory Committee on Immunization Practices to consider patient perspectives and real-world experiences in its deliberations. My presence here reflects lived suffering, unmet needs, and the importance of inclusive dialogue. I do exist. I was mandated to take the vaccine x3 and got worse each time - now I live with constant discomfort, autonomic disturbances, physical disability, and still no solutions or end in sight.<br/><br/>Please consider how policies on vaccine recommendation guidelines, post-adverse event care, and research priorities affect real people every day.  I am lucky that I can still work and care for my family and patients, but very few of us have this luxury.  I have been able to advocate for myself as part of the healthcare system, but it continues to be a long and very difficult road.  #WeDoExist  #AICP",https://api.regulations.gov/v4/comments/CDC-2026-0199-0650
